24,23,24,26,30,30,33,36,29,27,27,25,26,22,24,25,18,21,18,12,17,13,13,9,3,25,21,22,25,27,44,26,30,28,26,1,34,30,26,35,19,16,16,29,26,30,31,24,25,56,26,16,11,2,30,25,30,30,24,28,26,28,27,27,24,26,31,20,30,25,30,29,28,28,23,19,28,30,18,15,18,42,20,27,25,15,15,14,29,19,40,23,60,28,28,28,28,26,20,22,22,22,42,31,25,5,25,27,22,21,23,23,23,23,32,61,30,51,45,15,28,25,30,27,29,29,26,51,22,31,32,22,21,21,21,21,20,27,22,25,28,30,30,30,29,29,15,24,27,27,28,27,24,3,13,32,4,24,10,27,29,21,27,28,27,29,21,29,28,29,29,39,41,18,13,16,28,53,46,19,20,31,30,35,27,14,21,20,23,12,26,25,26,8,9,59,26,25
12,11,15,17,17,4,8,11,23,21,24,22,27,20,15,19,16,17,24,26,30,26,30,25,31,51,23,27,29,22,45,17,24,22,12,34,1,20,20,39,24,29,22,19,23,24,35,23,21,61,20,30,31,37,24,20,24,19,27,18,9,19,18,28,25,28,25,25,23,16,19,22,27,22,22,15,22,27,31,29,24,46,18,21,23,28,28,28,23,17,15,21,64,19,23,23,23,25,23,22,22,22,17,20,14,40,30,31,24,24,26,25,25,19,23,35,23,52,47,32,19,28,24,18,24,23,17,53,26,4,5,24,34,34,34,34,34,26,23,22,24,30,30,27,25,27,32,30,22,23,23,29,21,38,33,29,32,21,38,21,20,27,24,25,24,24,19,25,25,26,26,14,15,24,29,32,23,54,47,28,24,19,21,1,23,31,37,37,22,26,13,13,14,27,27,60,25,13
8,9,5,3,8,16,19,22,17,15,18,14,22,15,9,8,11,12,19,21,25,17,18,20,26,38,9,14,17,11,33,8,18,16,11,30,20,1,8,27,19,20,17,14,18,18,22,18,16,48,8,20,19,32,17,7,18,16,13,4,12,13,12,23,20,23,19,20,17,10,15,17,22,16,17,10,16,20,22,19,19,34,13,8,14,19,19,18,16,12,26,16,52,13,12,12,12,14,18,17,17,17,28,16,8,35,17,19,10,10,12,11,11,14,2,46,18,40,34,20,13,14,17,4,18,18,7,40,17,17,17,19,29,29,29,29,29,20,18,17,10,25,25,20,12,22,20,25,9,10,10,24,15,33,21,23,27,16,33,7,5,22,19,19,19,18,14,19,19,20,20,25,27,19,24,21,14,42,35,23,19,10,10,21,18,19,26,25,17,21,10,9,9,22,22,48,20,10
8,8,5,5,10,15,19,22,11,8,11,7,16,10,5,1,9,6,16,19,23,13,14,17,23,37,6,13,15,12,34,2,11,9,11,26,20,8,1,25,17,16,15,10,10,11,21,13,10,47,1,16,15,28,10,2,11,12,9,6,11,9,8,18,16,19,13,18,10,6,12,10,16,9,12,9,9,13,18,15,13,33,11,2,10,15,15,15,9,10,26,14,51,9,13,13,13,15,11,11,11,11,28,13,8,31,16,18,7,6,8,8,8,8,11,46,11,41,35,16,10,10,11,6,11,11,7,41,13,16,17,16,27,27,27,27,26,13,16,10,5,20,19,13,6,17,16,21,4,4,5,20,8,29,17,16,24,10,29,4,8,19,11,12,11,11,12,12,12,13,13,25,26,16,21,17,8,43,36,17,13,12,13,21,10,15,22,21,14,18,10,9,9,19,19,49,14,10
27,29,25,24,22,35,38,40,35,31,34,29,37,31,29,24,30,27,37,33,39,23,22,27,31,36,19,12,15,17,15,27,35,33,30,35,39,27,25,1,38,22,35,33,33,35,4,36,32,27,25,20,23,37,34,23,34,36,16,25,31,33,32,39,38,40,36,39,34,30,36,33,38,32,33,30,33,37,28,25,28,13,32,26,24,25,25,24,33,31,45,35,31,33,18,18,18,16,30,30,30,30,46,36,28,40,15,17,20,20,22,19,21,29,29,65,34,22,16,24,33,16,34,25,35,34,27,23,27,35,36,37,43,43,43,43,42,36,37,32,26,41,40,37,28,38,22,42,25,26,26,41,31,38,25,39,32,31,38,26,26,40,34,34,34,35,33,35,34,36,36,44,45,36,31,20,30,24,17,29,30,20,20,40,33,23,25,28,35,28,29,28,29,29,29,30,36,29
14,12,14,16,19,20,23,26,16,15,14,13,9,9,13,16,7,11,1,6,6,15,18,12,15,40,18,25,28,24,46,16,16,16,16,19,24,19,17,38,1,18,10,17,14,17,33,10,12,59,17,18,20,21,17,17,17,20,22,17,15,18,16,8,6,7,18,1,16,14,20,17,12,16,11,9,16,17,20,17,18,45,9,18,17,17,17,16,16,8,30,12,63,18,25,25,25,27,16,16,16,16,32,21,14,24,29,30,19,19,21,20,20,12,22,50,18,53,47,20,18,23,18,17,16,16,16,53,19,20,21,3,10,10,10,10,9,14,4,15,20,13,13,17,22,12,21,5,19,20,20,8,14,22,22,15,14,11,22,20,19,2,15,15,15,16,8,16,15,17,15,29,30,12,16,20,16,55,48,21,18,22,23,25,16,20,26,25,6,15,15,15,16,14,14,61,14,14
19,17,19,17,20,25,28,31,21,18,20,16,22,16,19,15,12,12,18,13,18,2,3,7,12,26,10,10,12,15,31,17,21,19,21,16,29,20,16,22,18,1,14,20,18,21,18,19,16,44,16,2,5,18,20,14,21,25,13,18,20,23,21,24,21,24,23,19,20,19,25,20,22,19,18,14,19,23,7,5,8,30,14,17,15,4,4,4,19,13,35,17,48,23,16,16,16,14,9,9,9,9,37,26,20,21,13,15,11,11,13,12,12,13,22,55,21,38,32,5,23,14,21,18,21,21,21,38,12,26,26,20,22,22,22,22,22,21,19,16,17,26,25,23,19,23,5,23,16,17,17,25,15,19,7,26,13,15,19,17,19,20,19,19,19,21,15,22,19,21,22,34,36,16,11,4,18,40,33,8,10,18,17,30,18,4,9,10,17,8,20,20,21,9,9,46,20,19
12,10,12,14,17,18,21,24,17,15,15,13,14,9,11,14,5,9,10,4,9,11,14,7,13,37,16,22,24,22,43,14,18,17,14,16,22,17,15,35,10,14,1,17,14,18,30,8,12,56,15,14,16,18,18,16,18,18,20,15,13,16,14,12,9,13,19,11,18,12,18,17,16,16,11,7,17,18,16,14,16,42,7,16,15,13,13,13,17,6,28,10,60,16,23,23,23,25,14,14,14,14,30,19,12,21,25,27,17,17,19,18,18,11,19,48,18,50,45,16,16,21,18,15,17,17,14,51,17,18,19,8,13,13,13,13,13,14,8,13,19,18,17,18,20,16,17,14,18,18,19,13,12,19,18,20,12,11,20,18,17,12,15,15,15,17,4,17,15,17,17,27,28,1,11,16,16,52,45,17,16,20,21,23,15,16,22,21,6,10,13,13,14,9,9,58,13,12
9,7,9,11,14,15,18,21,4,2,5,4,12,8,5,9,11,8,17,21,23,17,20,20,26,44,14,21,24,19,41,11,4,3,11,29,19,14,10,33,17,20,17,1,7,4,29,15,7,55,10,20,22,31,4,11,5,11,17,12,10,8,5,14,17,15,5,18,3,4,10,3,14,3,9,9,3,7,22,19,15,41,13,11,14,19,19,19,3,12,25,16,59,4,20,20,20,22,13,13,13,13,27,11,9,34,24,26,15,15,16,16,16,9,17,45,4,48,42,22,9,19,4,12,4,4,11,48,16,15,16,18,27,27,27,27,27,9,18,7,11,14,13,8,12,14,23,18,13,13,12,17,8,32,24,10,27,10,33,13,14,19,8,9,8,4,14,5,8,7,7,24,25,18,24,22,6,50,43,18,15,17,18,20,7,22,28,27,16,21,10,10,11,22,22,56,10,9
13,11,12,14,18,19,22,25,4,5,2,3,7,4,10,10,8,6,14,18,20,15,19,17,23,42,13,20,23,21,41,12,4,5,15,26,23,18,10,33,14,18,14,7,1,4,28,14,1,55,10,18,20,29,8,11,5,15,17,15,14,12,11,9,10,10,6,14,4,11,14,5,7,6,3,8,6,5,20,17,12,40,10,12,12,17,17,17,6,9,29,13,58,12,22,22,22,24,11,10,10,10,31,15,13,32,24,25,14,14,16,15,15,7,20,49,6,48,43,21,15,18,8,15,4,4,14,49,14,19,20,15,24,24,24,24,23,2,15,5,11,10,9,5,12,7,21,11,13,13,12,11,8,30,22,7,24,4,30,13,17,14,1,1,1,3,11,3,1,3,4,28,29,15,21,20,6,50,43,16,12,21,22,24,3,20,26,26,13,19,14,14,15,19,19,56,3,13
14,12,13,15,19,20,23,26,2,3,2,5,9,8,10,11,12,9,16,21,23,19,22,21,26,45,15,22,25,22,43,13,1,2,15,30,24,18,11,35,17,21,18,4,4,1,30,17,6,56,11,22,23,32,5,12,2,11,19,16,15,8,10,11,15,12,1,18,1,9,11,1,11,4,8,12,4,5,23,21,16,42,14,13,15,21,21,20,3,13,30,17,60,9,23,23,23,25,14,14,14,14,32,12,14,35,26,27,16,16,18,17,17,11,20,50,2,50,45,24,12,20,4,16,1,1,15,51,17,20,21,19,27,27,27,27,26,6,19,7,12,11,11,5,14,12,24,16,14,14,14,15,9,33,25,7,27,9,33,14,18,19,5,6,5,1,15,2,6,5,4,29,30,19,25,24,7,52,45,20,16,22,23,25,6,23,29,29,17,23,15,15,16,23,23,58,7,14
23,24,21,19,17,30,33,36,30,27,29,25,33,27,25,20,26,23,33,29,34,18,17,23,27,32,15,8,10,12,20,22,30,28,25,31,35,22,21,4,33,18,30,29,28,30,1,31,27,32,21,16,19,33,29,19,30,32,11,20,27,29,28,35,34,36,32,35,29,26,31,29,33,28,29,25,28,32,23,21,24,17,27,22,19,20,20,20,28,27,40,30,35,29,13,13,13,12,26,25,25,25,42,32,24,36,11,13,16,16,17,14,17,24,25,60,30,27,21,19,29,12,30,20,30,30,23,27,22,31,32,33,38,38,38,38,38,31,32,27,22,37,36,32,23,34,17,38,21,21,22,37,26,34,21,35,28,27,34,21,22,36,29,30,29,30,28,31,30,31,31,39,40,32,27,16,25,29,22,24,26,16,15,36,29,19,21,24,31,24,24,24,25,25,25,34,31,24
13,11,13,15,18,19,22,25,17,13,15,11,9,10,12,12,6,8,9,12,16,16,20,15,21,43,16,23,26,23,44,15,16,15,15,24,23,18,13,36,10,19,8,15,14,17,31,1,12,57,12,19,21,26,16,14,16,19,20,16,14,17,15,7,3,7,18,11,16,13,19,15,11,14,12,8,15,17,21,18,15,43,8,14,14,18,18,18,15,7,29,11,61,17,24,24,24,26,13,13,13,13,31,20,13,29,27,28,17,17,19,18,18,9,20,49,16,51,46,22,17,21,16,16,17,16,15,52,16,19,20,8,20,20,20,20,19,14,7,12,17,12,12,17,18,10,22,8,16,16,17,7,9,27,23,14,20,12,28,16,18,11,15,16,15,16,5,17,16,17,14,28,29,9,19,21,13,53,46,18,15,21,22,24,14,21,27,27,5,18,14,14,15,17,17,59,14,13
11,9,11,13,16,17,20,23,6,5,4,3,8,3,10,10,6,4,12,16,18,14,17,15,21,40,12,19,22,20,40,12,6,7,13,25,21,16,10,32,12,16,12,7,1,6,27,12,1,53,10,16,19,27,8,11,7,16,16,14,12,14,11,10,12,11,7,13,6,11,16,7,9,6,1,6,7,6,18,15,11,39,8,12,10,16,16,15,7,7,27,11,57,12,21,21,21,23,9,9,9,9,29,17,12,30,22,24,13,13,15,14,14,5,19,47,8,47,41,19,15,17,8,14,6,6,13,47,12,18,18,13,22,22,22,22,21,4,13,3,11,9,9,6,12,9,19,13,13,13,12,12,7,28,21,9,22,2,28,13,16,14,2,3,2,5,9,5,3,4,6,26,28,14,19,18,6,49,42,14,11,19,20,22,3,19,24,24,11,18,12,12,13,17,17,55,4,11
49,50,47,45,43,56,59,62,56,53,56,51,59,53,50,46,52,49,59,55,60,44,43,49,53,46,41,34,31,38,16,48,56,54,51,56,61,48,47,27,59,44,56,55,55,56,32,57,53,1,47,42,45,58,56,45,56,57,37,46,52,55,53,61,60,62,58,61,56,51,57,55,59,54,55,51,54,58,49,47,50,14,53,48,45,46,46,46,54,53,66,56,3,55,39,39,39,38,52,51,51,51,68,58,50,61,32,34,42,42,43,40,43,50,50,86,56,14,17,45,55,38,56,46,56,56,49,23,48,57,58,59,64,64,64,64,64,57,58,53,48,63,62,58,49,60,44,64,47,47,48,63,52,59,47,61,54,53,60,47,48,62,56,56,56,56,54,57,56,58,58,65,66,57,53,42,51,25,18,50,52,42,41,62,55,45,47,50,57,50,50,50,50,51,51,31,57,50
8,8,5,5,10,15,19,22,11,8,11,7,16,10,5,1,9,6,16,19,23,13,14,17,23,37,6,13,15,12,34,3,11,9,11,26,20,8,1,25,17,16,15,10,10,11,21,12,10,47,1,16,15,28,10,2,11,12,9,6,11,10,8,16,14,17,13,18,11,6,12,10,16,9,12,8,9,13,18,16,13,33,11,2,10,15,15,15,9,10,26,14,51,9,13,13,13,15,11,11,11,11,28,13,8,31,16,18,7,7,8,8,8,7,11,46,11,41,35,16,10,11,11,6,11,11,7,41,13,16,17,17,27,27,27,27,27,13,16,10,5,20,19,14,6,17,16,19,4,4,5,18,6,29,17,16,24,9,30,4,8,19,11,12,11,11,12,12,12,13,13,25,26,17,21,17,8,43,36,16,13,13,13,21,11,15,22,21,14,18,10,9,9,19,19,49,14,10
19,18,19,17,18,25,29,31,21,18,20,16,22,16,19,15,13,12,18,13,18,3,3,7,13,26,10,8,10,13,29,18,21,20,21,16,30,20,16,20,18,2,14,20,18,22,16,19,16,42,16,1,5,18,21,15,21,25,12,18,21,23,22,24,21,25,23,19,21,20,25,20,22,19,18,14,20,23,8,5,8,28,14,17,15,5,5,4,20,14,36,17,46,23,14,14,14,12,10,9,9,9,37,26,20,21,11,13,11,11,13,12,12,13,22,56,21,36,30,5,23,12,21,18,22,21,21,36,12,26,27,20,22,22,22,22,22,21,19,16,18,26,25,23,19,23,4,23,17,17,18,25,15,19,7,26,14,16,20,17,20,20,19,20,19,21,15,22,20,21,22,35,36,16,11,2,19,38,31,9,10,16,16,31,18,5,7,10,18,8,21,20,21,9,9,44,20,20
21,19,18,16,20,27,30,33,23,20,23,18,24,18,19,15,14,14,20,15,20,5,1,9,8,24,9,11,13,16,32,17,23,21,23,11,31,19,15,23,20,5,16,22,20,23,19,21,19,45,15,5,1,13,22,14,23,26,13,17,23,23,22,26,23,26,24,21,22,20,26,22,24,21,20,16,21,25,10,7,10,30,16,17,14,7,7,6,21,15,37,19,48,23,17,17,17,15,12,12,12,12,39,27,21,16,14,16,10,10,12,11,11,16,21,57,23,39,33,3,24,14,23,17,23,23,20,39,14,28,29,22,24,24,24,24,24,23,21,19,17,28,27,25,18,25,3,25,16,16,17,27,18,14,2,28,9,18,15,16,19,22,21,22,21,23,17,24,22,23,25,36,38,18,13,4,20,41,34,11,12,19,19,32,20,3,9,8,19,9,23,22,22,11,11,47,22,21
26,25,26,28,32,32,36,38,32,29,30,28,29,24,26,27,20,23,20,14,19,15,15,11,5,23,23,25,27,29,46,29,32,31,28,2,37,32,28,37,21,18,18,31,29,32,33,26,27,58,28,18,13,1,32,27,32,33,26,30,28,30,29,29,26,28,33,22,32,27,32,31,30,30,25,21,31,32,20,17,21,44,22,29,27,17,17,17,31,21,43,25,62,30,30,30,30,29,23,25,25,25,45,33,27,2,28,29,24,24,25,25,25,25,34,63,32,53,47,17,30,28,32,29,32,32,28,53,25,33,34,24,23,23,23,23,23,29,24,28,30,32,32,32,31,31,17,26,29,29,30,29,27,1,15,34,6,26,12,29,31,23,30,30,30,31,23,31,30,32,32,42,43,20,15,18,30,55,48,21,23,33,32,38,29,16,23,22,25,14,28,27,29,10,11,61,28,27
14,12,12,14,19,19,23,25,4,2,5,4,12,9,9,10,12,8,17,22,24,18,21,20,26,44,14,21,24,21,42,12,4,3,16,30,24,17,10,34,17,20,18,4,8,5,29,16,8,56,10,21,22,32,1,11,3,12,18,15,15,10,10,14,18,15,6,19,4,9,12,4,14,1,10,11,1,7,22,20,15,41,13,12,14,20,20,19,2,13,30,17,59,9,22,22,22,24,13,13,13,13,31,13,14,35,25,26,15,15,17,16,16,10,20,50,5,49,44,23,13,19,3,15,5,5,14,50,16,20,21,19,28,28,28,28,27,9,19,8,11,14,14,7,13,15,23,19,13,13,13,18,9,33,24,10,27,10,33,13,17,20,9,9,9,5,14,6,9,8,7,29,30,19,24,23,7,51,44,19,15,21,22,25,8,22,28,28,17,22,15,15,16,22,22,57,10,14
9,9,6,4,9,16,19,22,12,9,11,7,17,11,6,1,10,7,17,20,24,11,12,15,21,35,4,11,13,12,32,3,12,10,11,25,20,7,2,23,17,14,16,11,11,12,19,14,11,45,2,15,14,27,11,1,12,13,7,5,12,10,9,19,17,20,13,19,11,7,13,11,17,10,12,9,10,14,16,14,14,31,12,3,8,13,13,13,10,11,26,15,49,10,13,13,13,15,12,12,12,12,28,13,9,30,14,16,5,4,6,6,6,8,10,47,12,39,33,14,10,8,11,5,12,11,8,39,11,17,18,17,28,28,28,28,27,14,17,11,3,20,20,14,4,18,14,21,2,2,3,20,9,28,16,17,22,10,28,2,7,20,12,12,12,12,13,13,12,14,13,25,27,17,19,15,6,41,34,17,14,12,12,21,11,13,20,19,15,17,10,10,9,17,17,47,15,10
14,12,13,14,19,20,23,26,1,2,3,4,9,9,10,10,12,9,17,22,23,18,21,21,26,44,15,22,24,21,43,12,1,2,16,30,24,18,11,34,17,21,18,5,5,2,30,16,7,56,11,21,23,32,3,12,1,9,18,16,16,6,10,11,15,12,3,18,1,9,9,1,12,1,9,11,2,4,23,20,15,42,14,12,14,20,20,20,3,13,30,17,60,9,22,22,22,24,14,13,13,13,32,9,15,35,25,27,16,15,17,17,17,10,20,50,2,50,44,23,10,19,2,15,2,1,15,50,17,20,21,20,27,27,27,27,27,7,19,8,11,12,11,4,13,12,23,16,14,13,13,15,9,33,25,7,27,10,33,14,17,19,6,7,6,2,15,2,6,5,5,29,30,20,25,23,7,52,45,19,15,22,22,25,7,23,29,28,17,23,16,15,16,23,23,58,8,14
9,7,10,13,14,15,18,21,10,12,12,14,19,16,6,11,12,13,20,22,26,22,25,21,27,48,17,24,26,19,42,13,10,12,11,30,19,16,12,36,20,25,18,11,15,11,32,19,16,57,12,25,26,33,12,13,9,1,20,14,10,2,9,21,21,22,12,21,10,6,1,11,21,11,18,11,11,14,27,25,20,43,14,13,19,24,24,24,12,13,25,17,61,11,20,20,20,22,19,18,18,18,27,2,9,36,27,28,18,17,19,19,19,15,18,45,12,49,44,27,6,21,11,14,11,11,12,50,22,16,16,20,30,30,30,30,30,16,19,17,16,21,21,14,17,22,27,25,15,15,16,25,17,34,28,17,28,17,34,15,15,22,16,16,16,11,15,12,16,15,14,24,26,20,25,28,14,51,44,24,20,17,18,20,16,26,33,32,17,22,10,10,11,23,23,57,17,9
15,15,12,10,9,22,25,28,18,15,18,13,21,15,13,8,14,11,21,21,26,11,11,15,21,27,3,3,6,4,24,11,18,17,17,24,27,13,9,16,22,13,20,17,17,19,11,20,16,37,9,12,13,26,18,7,18,20,1,11,18,17,16,23,22,24,20,23,18,14,20,17,22,16,17,14,17,20,16,13,14,23,16,10,7,13,13,12,17,15,32,19,41,17,5,5,5,7,16,16,16,16,34,21,15,29,6,8,4,4,6,5,5,13,15,52,18,31,26,13,18,8,18,11,19,18,14,32,10,23,24,21,30,30,30,30,30,19,21,16,10,25,24,21,12,22,13,26,9,10,10,25,15,27,15,23,22,15,28,9,12,24,18,18,18,18,17,19,18,20,20,31,32,21,19,11,13,33,26,17,18,8,7,28,17,13,17,18,19,16,16,16,15,17,17,39,20,16
6,7,3,1,6,14,17,20,15,13,16,12,20,13,7,5,9,10,17,19,23,15,16,18,24,36,7,12,15,9,31,6,16,14,9,28,18,4,6,25,17,18,15,12,15,16,20,16,14,46,6,18,17,30,15,5,16,14,11,1,10,11,10,21,18,21,17,18,15,8,13,15,20,14,15,8,14,18,20,17,17,32,11,6,12,17,17,16,14,10,24,14,50,11,10,10,10,12,16,15,15,15,26,14,6,33,15,17,8,8,10,9,9,12,6,44,16,38,32,18,11,12,15,1,16,16,5,38,15,15,15,17,27,27,27,27,27,18,16,15,8,23,23,18,10,20,18,23,7,8,8,22,13,31,19,21,25,14,31,5,1,20,16,17,16,16,12,17,17,18,18,23,25,17,22,19,12,40,33,21,17,8,8,19,16,17,24,23,15,19,8,7,7,20,20,46,18,8
3,3,6,8,9,4,8,11,15,13,15,13,18,11,6,11,8,8,15,17,22,18,21,16,22,42,15,18,21,14,37,9,15,14,3,26,9,12,11,31,15,20,13,10,14,15,27,14,12,52,11,21,23,28,15,12,16,10,18,10,1,11,9,19,16,20,16,17,14,7,10,14,18,14,13,6,14,18,22,20,15,38,9,13,14,20,20,19,14,9,15,12,56,10,15,15,15,17,14,13,13,13,17,11,5,31,21,23,16,16,17,17,17,10,14,36,15,44,38,23,11,20,15,9,15,15,8,45,17,5,6,15,26,26,26,26,25,17,14,13,15,21,21,18,17,19,23,21,14,15,15,20,12,29,25,21,23,12,29,13,11,18,15,16,15,15,10,16,16,17,17,14,16,15,20,23,14,46,39,19,15,11,13,10,14,22,28,28,13,17,5,4,6,18,18,52,16,5
9,7,7,10,14,15,18,21,7,9,9,11,16,14,4,9,10,11,17,20,24,20,22,19,24,45,14,21,23,17,40,10,7,9,11,28,19,13,9,33,18,23,16,8,12,8,29,17,14,55,10,23,23,30,10,10,6,2,17,11,11,1,7,18,18,19,10,19,8,3,2,8,18,8,15,8,8,11,25,22,18,40,11,11,17,22,22,21,9,11,25,14,58,8,18,18,18,20,16,16,16,16,27,3,10,33,24,25,15,15,16,16,16,12,15,45,9,47,41,24,3,19,9,11,8,8,9,47,19,15,16,17,28,28,28,28,27,14,16,15,13,18,18,11,15,19,24,23,12,13,13,22,14,31,25,14,25,14,31,12,12,20,13,13,13,9,12,9,13,12,11,24,25,17,23,25,11,49,42,21,18,17,17,20,13,23,30,29,15,20,10,10,11,21,21,54,15,9
7,6,6,8,13,13,17,20,10,7,10,7,17,12,2,7,9,9,16,18,22,18,20,17,23,43,12,19,22,16,38,9,10,9,10,27,18,12,8,32,16,21,14,5,11,10,28,15,11,53,8,22,22,29,10,9,10,9,16,10,9,7,1,19,17,20,11,18,9,3,9,8,18,8,13,7,9,13,23,21,16,39,10,9,15,20,20,20,9,10,24,13,57,4,17,17,17,19,15,14,14,14,26,10,8,32,22,24,13,13,15,14,14,11,14,44,9,45,40,22,7,17,10,9,10,9,8,46,18,14,15,16,27,27,27,27,26,14,15,11,9,20,19,13,11,19,23,22,11,11,11,21,10,30,24,16,24,13,30,11,11,19,12,13,12,10,11,10,13,13,12,23,24,16,21,24,6,47,40,20,16,15,16,19,11,22,28,27,14,18,9,8,10,19,19,53,15,8
18,16,17,20,23,24,27,30,10,11,8,13,1,8,17,17,11,12,8,15,15,21,24,19,24,48,20,27,29,27,48,19,11,12,20,27,28,23,18,39,8,24,12,14,9,11,35,7,10,61,16,24,26,29,14,19,11,21,23,21,19,18,19,1,4,1,12,7,11,18,21,11,5,13,8,13,13,9,26,23,18,47,13,19,18,23,23,22,13,12,34,16,65,18,28,28,28,30,17,16,16,16,36,21,18,32,30,32,21,21,22,22,22,13,25,54,12,55,49,26,22,25,14,21,10,10,19,55,20,24,25,11,19,19,19,19,18,8,11,14,20,5,4,10,22,6,27,5,21,21,22,4,13,30,28,7,23,10,31,21,22,8,9,10,10,10,10,10,10,11,7,33,34,14,23,26,15,57,50,22,18,26,27,29,12,26,32,31,9,22,19,19,20,21,21,63,9,18
15,13,14,17,20,21,24,27,14,15,12,14,6,10,14,15,8,10,5,12,12,18,21,17,21,44,19,26,28,24,46,17,14,16,16,24,25,20,16,38,6,21,9,17,10,15,34,3,12,60,14,21,23,26,18,17,15,21,22,18,16,18,17,4,1,3,16,7,14,15,21,15,7,16,11,10,17,13,23,20,17,46,9,17,16,20,20,19,17,9,31,12,64,18,25,25,25,27,16,15,15,15,33,21,15,29,29,31,20,20,21,21,21,12,22,51,16,53,48,23,19,24,18,18,14,14,16,54,19,21,22,7,16,16,16,16,16,10,6,15,19,9,9,13,21,7,24,4,19,19,20,3,11,27,25,11,20,12,28,19,19,7,11,12,11,14,7,14,12,13,12,30,31,11,21,23,16,55,48,21,17,22,24,26,14,23,29,28,5,20,16,16,17,19,19,61,11,15
18,17,18,20,24,24,27,30,11,12,9,13,2,9,18,18,11,13,7,14,14,21,25,20,23,47,21,28,30,28,49,20,12,13,20,26,28,23,19,40,7,24,13,15,10,12,36,7,11,62,17,25,26,28,15,20,12,22,24,21,20,19,20,1,3,1,13,6,12,19,21,12,6,13,9,13,14,10,26,24,19,48,13,20,19,23,23,23,14,12,34,16,66,19,29,29,29,31,18,17,17,17,36,22,19,31,31,33,22,22,23,23,23,14,26,55,13,56,50,27,22,26,15,21,11,11,20,56,21,25,26,10,18,18,18,18,17,9,10,15,21,6,5,10,23,6,27,4,22,22,23,3,14,29,28,7,22,11,30,22,23,7,10,11,11,11,10,11,11,12,8,33,35,14,24,27,16,58,51,23,19,26,28,29,13,26,32,32,8,23,20,19,20,22,22,64,9,19
15,13,14,16,20,21,24,27,3,4,3,6,10,10,11,12,13,10,17,22,24,20,23,22,28,46,16,23,26,23,45,14,2,3,17,31,25,19,13,36,18,23,19,5,6,1,32,18,7,58,13,23,24,33,6,13,3,12,20,17,16,10,11,12,16,13,1,19,2,10,12,2,12,5,9,13,5,6,24,22,17,43,15,14,16,22,22,21,4,14,31,18,61,10,24,24,24,26,16,15,15,15,33,13,15,36,27,29,17,17,19,18,18,12,22,51,3,52,46,25,13,21,5,17,2,2,16,52,19,21,22,21,28,28,28,28,27,7,20,9,13,12,12,6,15,13,25,17,15,15,15,16,11,34,26,9,29,10,34,16,19,20,7,7,7,2,16,3,7,6,5,30,31,21,26,25,9,54,47,21,17,23,24,26,7,24,30,30,19,24,16,16,17,24,24,59,8,15
15,14,15,17,21,21,24,27,17,16,15,14,9,10,15,17,8,12,1,7,7,16,19,13,16,41,19,26,29,25,47,17,18,18,17,20,25,20,18,39,1,19,11,18,14,18,35,11,13,61,18,19,21,22,19,19,18,21,23,18,17,19,18,7,7,6,19,1,18,16,21,18,11,17,12,10,18,17,21,19,19,46,10,19,18,18,18,18,18,9,31,13,64,19,26,26,26,28,17,17,17,17,33,22,16,25,30,32,20,20,22,21,21,14,23,52,19,54,48,21,19,24,19,18,17,17,17,54,20,22,23,5,11,11,11,11,11,14,5,16,22,12,12,17,23,11,22,5,21,21,22,7,15,23,23,14,15,13,23,21,20,2,15,16,15,17,9,17,16,17,14,30,32,13,17,21,17,56,49,22,19,23,25,26,17,21,27,26,7,16,17,16,17,15,15,62,15,16
13,11,12,14,18,19,22,25,1,2,2,4,9,8,9,10,12,8,16,21,22,18,21,20,26,44,14,21,24,21,42,12,1,1,15,30,23,17,10,34,16,20,18,3,4,1,29,16,6,56,11,21,22,32,4,11,1,10,18,15,14,8,9,11,14,12,2,18,1,8,10,1,11,3,8,11,3,4,22,20,15,41,13,12,14,20,20,19,2,13,29,17,59,8,22,22,22,24,14,13,13,13,31,11,13,35,25,26,15,15,17,16,16,10,20,49,1,49,44,23,11,19,3,15,1,1,14,50,17,19,20,19,26,26,26,26,26,6,19,7,11,11,10,4,13,11,23,15,13,13,13,14,9,33,24,7,27,9,33,13,17,18,5,6,5,1,14,1,5,4,4,28,29,19,24,23,7,51,44,19,15,21,22,24,6,22,28,28,17,22,14,14,15,22,22,57,7,13
5,4,4,6,11,11,15,18,9,6,9,8,16,10,1,5,7,7,14,16,21,17,18,15,21,41,10,17,20,14,36,7,9,8,8,25,16,10,6,30,14,19,12,4,11,9,26,13,11,51,6,20,20,27,9,7,9,6,14,8,7,3,3,18,15,19,10,16,8,1,6,7,17,7,12,5,8,12,21,19,14,37,8,7,13,19,19,18,8,8,22,11,55,4,15,15,15,17,13,12,12,12,24,7,6,30,20,22,11,11,13,12,12,9,12,42,8,43,38,20,5,15,9,7,9,8,6,44,16,12,13,14,25,25,25,25,24,14,13,11,10,19,18,12,11,18,21,20,9,9,10,19,11,28,22,15,22,11,28,9,9,17,12,13,12,9,9,9,13,12,11,21,22,14,19,22,8,45,38,18,14,13,14,17,11,20,26,25,12,16,7,6,8,17,17,51,15,6
